"GEO_ID","NAME","P1_001N","P1_002N","P1_003N","P1_004N","P1_005N","P1_006N","P1_007N","P1_008N","P1_009N","P1_010N","P1_011N","P1_012N","P1_013N","P1_014N","P1_015N","P1_016N","P1_017N","P1_018N","P1_019N","P1_020N","P1_021N","P1_022N","P1_023N","P1_024N","P1_025N","P1_026N","P1_027N","P1_028N","P1_029N","P1_030N","P1_031N","P1_032N","P1_033N","P1_034N","P1_035N","P1_036N","P1_037N","P1_038N","P1_039N","P1_040N","P1_041N","P1_042N","P1_043N","P1_044N","P1_045N","P1_046N","P1_047N","P1_048N","P1_049N","P1_050N","P1_051N","P1_052N","P1_053N","P1_054N","P1_055N","P1_056N","P1_057N","P1_058N","P1_059N","P1_060N","P1_061N","P1_062N","P1_063N","P1_064N","P1_065N","P1_066N","P1_067N","P1_068N","P1_069N","P1_070N","P1_071N"
"1500000US261635341002","Block Group 2, Census Tract 5341, Wayne County, Michigan","1151","1118","6","1096","0","0","0","16","33","29","14","0","0","0","2","5","0","0","8","0","0","0","0","0","0","3","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635342001","Block Group 1, Census Tract 5342, Wayne County, Michigan","1436","1398","24","1358","6","0","0","10","38","31","13","2","0","1","2","5","0","0","8","0","0","0","0","0","0","7","5","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635342002","Block Group 2, Census Tract 5342, Wayne County, Michigan","1030","1003","5","984","2","0","0","12","27","26","11","1","0","0","1","13","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635342003","Block Group 3, Census Tract 5342, Wayne County, Michigan","525","500","8","486","1","0","0","5","25","17","8","0","0","0","0","6","0","0","3","0","0","0","0","0","0","8","3","1","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635343001","Block Group 1, Census Tract 5343, Wayne County, Michigan","1087","1045","13","997","8","6","0","21","42","38","20","1","2","0","0","15","0","0","0","0","0","0","0","0","0","4","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635344001","Block Group 1, Census Tract 5344, Wayne County, Michigan","916","884","7","857","3","1","0","16","32","31","8","3","0","0","7","3","0","0","10","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635344002","Block Group 2, Census Tract 5344, Wayne County, Michigan","558","539","9","526","0","0","0","4","19","18","11","1","1","0","1","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"1500000US261635347001","Block Group 1, Census Tract 5347, Wayne County, Michigan","1104","1059","37","994","5","0","0","23","45","42","15","1","1","1","7","9","0","3","5","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635347002","Block Group 2, Census Tract 5347, Wayne County, Michigan","764","725","47","650","1","1","0","26","39","32","12","1","1","0","5","0","1","0","12","0","0","0","0","0","0","7","5","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635347003","Block Group 3, Census Tract 5347, Wayne County, Michigan","1188","1142","18","1110","0","1","0","13","46","33","12","5","0","0","1","5","1","1","7","0","0","0","1","0","0","11","8","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635348001","Block Group 1, Census Tract 5348, Wayne County, Michigan","618","542","14","466","1","2","0","59","76","66","28","2","1","1","18","4","6","0","4","0","0","0","2","0","0","10","6","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635348002","Block Group 2, Census Tract 5348, Wayne County, Michigan","924","881","29","812","2","2","0","36","43","40","17","8","1","1","2","3","3","0","5","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635348003","Block Group 3, Census Tract 5348, Wayne County, Michigan","663","647","6","619","0","0","0","22","16","15","5","3","1","0","0","2","1","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635350001","Block Group 1, Census Tract 5350, Wayne County, Michigan","688","662","33","613","2","0","0","14","26","23","13","0","1","0","1","7","0","0","1","0","0","0","0","0","0","2","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"1500000US261635350002","Block Group 2, Census Tract 5350, Wayne County, Michigan","940","912","22","861","3","2","0","24","28","24","12","0","1","0","0","6","0","0","5","0","0","0","0","0","0","4","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635350003","Block Group 3, Census Tract 5350, Wayne County, Michigan","783","751","3","730","4","2","0","12","32","25","9","1","1","0","1","6","2","0","5","0","0","0","0","0","0","7","3","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635351001","Block Group 1, Census Tract 5351, Wayne County, Michigan","704","688","16","670","0","1","0","1","16","12","6","0","0","0","0","1","0","1","4","0","0","0","0","0","0","3","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635351002","Block Group 2, Census Tract 5351, Wayne County, Michigan","1013","1006","3","993","2","1","0","7","7","5","3","1","0","0","0","1","0","0","0","0","0","0","0","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635352001","Block Group 1, Census Tract 5352, Wayne County, Michigan","800","766","17","741","1","1","0","6","34","29","14","0","3","0","0","5","2","1","2","0","0","0","0","2","0","4","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635352002","Block Group 2, Census Tract 5352, Wayne County, Michigan","1219","1173","14","1147","1","1","0","10","46","41","18","3","0","0","1","9","1","3","3","0","0","0","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635353001","Block Group 1, Census Tract 5353, Wayne County, Michigan","1484","1428","7","1413","2","0","0","6","56","40","25","1","1","0","4","4","0","0","5","0","0","0","0","0","0","16","14","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635353002","Block Group 2, Census Tract 5353, Wayne County, Michigan","1190","1136","28","1096","1","1","0","10","54","44","23","1","1","1","1","8","1","1","7","0","0","0","0","0","0","10","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635353003","Block Group 3, Census Tract 5353, Wayne County, Michigan","1276","1225","16","1195","4","1","0","9","51","45","27","3","0","1","1","4","0","4","5","0","0","0","0","0","0","6","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635356001","Block Group 1, Census Tract 5356, Wayne County, Michigan","659","644","48","593","0","0","0","3","15","13","4","1","0","0","0","6","1","0","1","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635356002","Block Group 2, Census Tract 5356, Wayne County, Michigan","936","896","52","832","0","2","0","10","40","36","15","4","0","0","2","10","0","0","4","0","0","0","0","1","0","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635356003","Block Group 3, Census Tract 5356, Wayne County, Michigan","1062","1042","58","961","0","3","0","20","20","18","10","0","0","0","1","4","2","0","0","0","0","0","0","1","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635356004","Block Group 4, Census Tract 5356, Wayne County, Michigan","1070","1032","47","965","0","3","0","17","38","30","8","0","3","0","6","8","0","0","3","0","0","0","0","1","1","8","7","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635357001","Block Group 1, Census Tract 5357, Wayne County, Michigan","1313","1284","18","1206","1","3","0","56","29","29","23","0","3","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635358001","Block Group 1, Census Tract 5358, Wayne County, Michigan","829","808","72","698","11","5","0","22","21","21","12","0","1","0","2","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635358002","Block Group 2, Census Tract 5358, Wayne County, Michigan","792","771","26","721","0","4","0","20","21","15","13","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","4","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635358003","Block Group 3, Census Tract 5358, Wayne County, Michigan","888","854","23","803","3","1","0","24","34","33","18","0","2","0","3","8","0","0","2","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635358004","Block Group 4, Census Tract 5358, Wayne County, Michigan","635","609","9","590","0","0","1","9","26","23","17","1","0","1","1","1","1","0","1","0","0","0","0","0","0","3","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635358005","Block Group 5, Census Tract 5358, Wayne County, Michigan","800","766","7","748","1","0","0","10","34","31","22","3","0","0","0","3","0","0","3","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635361001","Block Group 1, Census Tract 5361, Wayne County, Michigan","1026","1012","24","977","3","0","0","8","14","12","6","0","1","0","0","4","0","0","1","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635361002","Block Group 2, Census Tract 5361, Wayne County, Michigan","1443","1356","46","1282","3","0","0","25","87","84","38","1","4","0","2","17","0","3","16","0","1","0","0","2","0","2","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635361003","Block Group 3, Census Tract 5361, Wayne County, Michigan","858","838","23","814","1","0","0","0","20","16","8","0","0","0","0","5","0","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635362001","Block Group 1, Census Tract 5362, Wayne County, Michigan","689","666","15","646","0","2","0","3","23","17","8","0","0","0","0","6","0","0","3","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"1500000US261635362002","Block Group 2, Census Tract 5362, Wayne County, Michigan","1476","1437","21","1403","0","4","0","9","39","30","9","0","1","0","1","17","0","0","2","0","0","0","0","0","0","9","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635363001","Block Group 1, Census Tract 5363, Wayne County, Michigan","1123","1102","8","1080","5","0","0","9","21","19","13","1","1","0","0","4","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635363002","Block Group 2, Census Tract 5363, Wayne County, Michigan","600","570","1","564","3","0","0","2","30","29","13","1","1","0","0","10","0","0","4","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635363003","Block Group 3, Census Tract 5363, Wayne County, Michigan","1013","978","17","941","3","0","0","17","35","29","14","1","2","0","1","8","0","0","3","0","0","0","0","0","0","6","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635364001","Block Group 1, Census Tract 5364, Wayne County, Michigan","874","856","3","851","0","1","0","1","18","16","10","0","0","0","2","0","0","2","2","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635364002","Block Group 2, Census Tract 5364, Wayne County, Michigan","749","734","3","726","1","0","0","4","15","15","5","0","3","0","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635364003","Block Group 3, Census Tract 5364, Wayne County, Michigan","522","507","19","486","0","0","0","2","15","14","8","0","1","0","1","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
